2013,48:26.1,Defense,MilitaryHealth,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
1993,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,NULL,14760381803
2002,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),5-9 Offers,3637,1834234312
2005,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),100+ Offers,130,51339133
2012,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,2910,330588658.4
2003,48:26.1,Defense,Navy,Full Competition (Multiple Offers),3-4 Offers,24307,4269972014
2012,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,1026,145791622.7
2007,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,17199,966352187.7
1996,48:26.1,Defense,MDA,Competition with single offer,One Offer,55,32138987
2010,48:26.1,Defense,MDA,Competition with single offer,One Offer,995,1332118074
2013,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,148,6057408.34
1993,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,1877,17877395152
2002,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,2289,413372082
2010,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,12,438791.78
2014,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,1940,429311656.7
2005,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,14,3833454
1998,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,163,26261514
2005,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,388,48850528.82
2000,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,1,-1000000
2012,48:26.1,Defense,Army,Unlabeled: Competition; Unlabeled Offers,NULL,8,246983.53
2008,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,13723,847497296.2
2005,48:26.1,Defense,DLA,Full Competition (Multiple Offers),5-9 Offers,122627,3073843700
2009,48:26.1,Defense,DLA,Competition with single offer,One Offer,59695,2982077234
1995,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,1,94494
2009,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,228,18966227.13
1995,48:26.1,Defense,DLA,Competition with single offer,One Offer,1292,254438444
2012,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,290,203298448
2005,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,2309,867461347
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,35891,1031576128
1994,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,1341,627585986
1996,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,2716,355114422
2005,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,15240,4596069793
2008,48:26.1,Defense,DLA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,36,484302.58
1993,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,NULL,1079722226
2006,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,18,1774343
2005,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),3-4 Offers,228,2188926085
2007,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,5976,284074514.1
1992,48:26.1,Defense,Air Force,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,3081283533
2011,48:26.1,Defense,DLA,Full Competition (Multiple Offers),100+ Offers,1137,595311534.7
1995,48:26.1,Defense,MDA,Competition with single offer,One Offer,8,3352000
2007,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,5-9 Offers,4,45513
2002,48:26.1,Defense,Navy,Full Competition (Multiple Offers),Two Offers,22499,5567333445
2008,48:26.1,Defense,Air Force,Limited Competition with multiple offers,5-9 Offers,10868,2698370645
2013,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),1,28081.92
2003,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),25-99 Offers,228,28137096
2014,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,108,3278956.811
1999,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,247,59950661
2011,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,102434,2986506703
2011,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,172,93834718.03
2013,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,44876,1180459545
2011,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,59983,5042962336
2006,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,10,6692863
2007,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),47,1350529.18
2014,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,230,1367022196
2009,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,52,-30428.06
2001,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,226,84656753
2001,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,8,14731673
2000,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),100+ Offers,27,40326181
2012,48:26.1,Defense,Navy,Full Competition (Multiple Offers),Two Offers,14410,4759788744
2008,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,26,1351951.13
1999,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,30,5218821
1994,48:26.1,Defense,Air Force,Competition with single offer,One Offer,3361,1373916384
2003,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,96,269971176
1997,48:26.1,Defense,MilitaryHealth,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,4,659354
2009,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,4552,982983213.4
2000,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,213,13083747
1991,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,3,13375105376
1996,48:26.1,Defense,Army,No Competition (Other Exception),No competition,7834,2890436422
2013,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,123,21505874.76
2010,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,4455,4402703301
2006,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,17213,4987997722
2011,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,392,23066647.22
2012,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,1,-41655
2011,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),1,-17470.7
2011,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,28,926468.27
2001,48:26.1,Defense,DLA,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),2,6220728
2001,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,715,89076704.19
2003,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,276,13877852.43
1994,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,235,165787537
2008,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,6528,565705286.9
2004,48:26.1,Defense,DLA,Full Competition (Multiple Offers),10-24 Offers,5395,4221620332
2011,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,32072,1100392946
2011,48:26.1,Defense,MilitaryHealth,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
2002,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,16,895106.04
2005,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),100+ Offers,2,551905
2000,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,1197,292081016
1996,48:26.1,Defense,Air Force,Competition with single offer,One Offer,4666,1448029325
1999,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,11045,10018448946
1989,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,NULL,5905000
2010,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),5-9 Offers,125,323688989.6
2001,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,33,11745973
2006,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,86,21332732
2011,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,55335,4311593060
2008,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),Two Offers,12952,8421363014
1999,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,13,1122097
2009,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),2,-56.36
1989,48:26.1,Defense,Army,No Competition (Other Exception),No competition,NULL,649000
2010,48:26.1,Defense,MDA,Limited Competition with multiple offers,10-24 Offers,36,9063054.36
2001,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,6809,3467466720
2013,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,15,1645246.5
2000,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,51,20759758
1997,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,16122,1626453786
2011,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,13,-423463.48
2001,48:26.1,Defense,Navy,Full Competition (Multiple Offers),100+ Offers,20,2328078
2007,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,3725,754678117.3
2003,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,1,132600
2007,48:26.1,Defense,Air Force,Competition with single offer,One Offer,26559,5511271684
2011,48:26.1,Defense,Air Force,Limited Competition with multiple offers,25-99 Offers,1968,407269671.4
1990,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,22337000
2006,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,368,31795304.78
2004,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,39,2859165.9
2005,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,5,6598889
2002,48:26.1,Defense,Navy,Full Competition (Multiple Offers),3-4 Offers,19681,3756117434
1991,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,NULL,1196955000
2014,48:26.1,Defense,MDA,Limited Competition with multiple offers,100+ Offers,238,29682108.38
2002,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,3607,446749411.5
2002,48:26.1,Defense,Navy,Full Competition (Multiple Offers),100+ Offers,274,48711396
2004,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,3,88403
2009,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,42270,18652365414
2013,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),2,174021.36
1998,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,1139,386698644
2010,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,54214,32557118643
2006,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,10353,6703345400
2007,48:26.1,Defense,Army,Full Competition (Multiple Offers),Two Offers,67154,9907966560
2010,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,3586,529800217.4
2007,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,298,33697804.07
2004,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,4332,568990902
2003,48:26.1,Defense,Navy,Competition with single offer,One Offer,18726,5816816398
2002,48:26.1,Defense,Other DoD,No Competition (Follow on to competed action),No competition,22,5936023
2008,48:26.1,Defense,Air Force,Competition with single offer,One Offer,27167,5537345295
2000,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),5-9 Offers,3986,2073206300
2002,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,19406,2558981864
2010,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,196,139472971
2013,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,48880,1098428238
2003,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),3-4 Offers,288,2545369668
2004,48:26.1,Defense,Navy,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),121,81704215
2007,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,10504,3363776132
2004,48:26.1,Defense,DLA,Full Competition (Multiple Offers),25-99 Offers,225,312151534.7
2011,48:26.1,Defense,Army,Competition with single offer,One Offer,90541,16114581013
2006,48:26.1,Defense,MilitaryHealth,Competition with single offer (Overrode blank Fair Opportunity),One Offer,44,1022448
2013,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,5,9207261.788
2010,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,22722,1876288385
2003,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,2344,757145112
2011,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,893,561236906.3
2007,48:26.1,Defense,MDA,No Competition (Other Exception),No competition,87,30406969.04
2005,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,995,175042362.2
2003,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,456,258970197
2001,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,27,38606047
1990,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,2,159676
2006,48:26.1,Defense,MilitaryHealth,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1,-826
2000,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,7731,1785691429
2000,48:26.1,Defense,Army,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),1,75343
2013,48:26.1,Defense,Other DoD,No Competition (Follow on to competed action),No competition,8471,96879853.9
2004,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),100+ Offers,22,2560754.98
